,SENTIMENT,REVIEW,REVIEW_punctuation,REVIEW_punctuation_tokenized,REVIEW_punctuation_tokenized_sw,REVIEW_punctuation_tokenized_sw_stemmed,REVIEW_punctuation_tokenized_sw_lemmatized
684,positive,"The apps layout, functionality and over all idea is great.. could be a very handy app.. GPS accuracy is off! I've tried multiple locations, time's of day, reinstalled the app.. pin points my location no closer then 3 blocks away even with every possible gps option selected on my phone.. google maps at least places a dot next door. Possibly fine tune that? But as said, great app otherwise. I understand I might be the only one with this issue.",The apps layout functionality and over all idea is great could be a very handy app GPS accuracy is off Ive tried multiple locations times of day reinstalled the app pin points my location no closer then 3 blocks away even with every possible gps option selected on my phone google maps at least places a dot next door Possibly fine tune that But as said great app otherwise I understand I might be the only one with this issue,"['the', 'apps', 'layout', 'functionality', 'and', 'over', 'all', 'idea', 'is', 'great', 'could', 'be', 'a', 'very', 'handy', 'app', 'gps', 'accuracy', 'is', 'off', 'ive', 'tried', 'multiple', 'locations', 'times', 'of', 'day', 'reinstalled', 'the', 'app', 'pin', 'points', 'my', 'location', 'no', 'closer', 'then', '3', 'blocks', 'away', 'even', 'with', 'every', 'possible', 'gps', 'option', 'selected', 'on', 'my', 'phone', 'google', 'maps', 'at', 'least', 'places', 'a', 'dot', 'next', 'door', 'possibly', 'fine', 'tune', 'that', 'but', 'as', 'said', 'great', 'app', 'otherwise', 'i', 'understand', 'i', 'might', 'be', 'the', 'only', 'one', 'with', 'this', 'issue']","['apps', 'layout', 'functionality', 'idea', 'great', 'could', 'handy', 'app', 'gps', 'accuracy', 'ive', 'tried', 'multiple', 'locations', 'times', 'day', 'reinstalled', 'app', 'pin', 'points', 'location', 'closer', '3', 'blocks', 'away', 'even', 'every', 'possible', 'gps', 'option', 'selected', 'phone', 'google', 'maps', 'least', 'places', 'dot', 'next', 'door', 'possibly', 'fine', 'tune', 'said', 'great', 'app', 'otherwise', 'understand', 'might', 'one', 'issue']","['app', 'layout', 'function', 'idea', 'great', 'could', 'handi', 'app', 'gp', 'accuraci', 'ive', 'tri', 'multipl', 'locat', 'time', 'day', 'reinstal', 'app', 'pin', 'point', 'locat', 'closer', '3', 'block', 'away', 'even', 'everi', 'possibl', 'gp', 'option', 'select', 'phone', 'googl', 'map', 'least', 'place', 'dot', 'next', 'door', 'possibl', 'fine', 'tune', 'said', 'great', 'app', 'otherwis', 'understand', 'might', 'one', 'issu']","['apps', 'layout', 'functionality', 'idea', 'great', 'could', 'handy', 'app', 'gps', 'accuracy', 'ive', 'tried', 'multiple', 'location', 'time', 'day', 'reinstalled', 'app', 'pin', 'point', 'location', 'closer', '3', 'block', 'away', 'even', 'every', 'possible', 'gps', 'option', 'selected', 'phone', 'google', 'map', 'least', 'place', 'dot', 'next', 'door', 'possibly', 'fine', 'tune', 'said', 'great', 'app', 'otherwise', 'understand', 'might', 'one', 'issue']"
685,negative,No review COmment,No review COmment,"['no', 'review', 'comment']","['review', 'comment']","['review', 'comment']","['review', 'comment']"
686,positive,Essential app that I hope I never get to use,Essential app that I hope I never get to use,"['essential', 'app', 'that', 'i', 'hope', 'i', 'never', 'get', 'to', 'use']","['essential', 'app', 'hope', 'never', 'get', 'use']","['essenti', 'app', 'hope', 'never', 'get', 'use']","['essential', 'app', 'hope', 'never', 'get', 'use']"
687,negative,"Fantastic concept BUT everyone needs to carry either:- (1) a spare battery, or (2) a connectivity cable to charge the phone. The App drinks more gas from my battery than a Ferrari at full throttle. The battery drain makes the App useless as you can't turn it on/off at will and conserve power until it's needed. The IT developers really need to take a look at why is is so power draining. As for a RATING I rate the concept as 5* battery drain MINUS 5",Fantastic concept BUT everyone needs to carry either 1 a spare battery or 2 a connectivity cable to charge the phone The App drinks more gas from my battery than a Ferrari at full throttle The battery drain makes the App useless as you cant turn it onoff at will and conserve power until its needed The IT developers really need to take a look at why is is so power draining As for a RATING I rate the concept as 5 battery drain MINUS 5,"['fantastic', 'concept', 'but', 'everyone', 'needs', 'to', 'carry', 'either', '1', 'a', 'spare', 'battery', 'or', '2', 'a', 'connectivity', 'cable', 'to', 'charge', 'the', 'phone', 'the', 'app', 'drinks', 'more', 'gas', 'from', 'my', 'battery', 'than', 'a', 'ferrari', 'at', 'full', 'throttle', 'the', 'battery', 'drain', 'makes', 'the', 'app', 'useless', 'as', 'you', 'cant', 'turn', 'it', 'onoff', 'at', 'will', 'and', 'conserve', 'power', 'until', 'its', 'needed', 'the', 'it', 'developers', 'really', 'need', 'to', 'take', 'a', 'look', 'at', 'why', 'is', 'is', 'so', 'power', 'draining', 'as', 'for', 'a', 'rating', 'i', 'rate', 'the', 'concept', 'as', '5', 'battery', 'drain', 'minus', '5']","['fantastic', 'concept', 'everyone', 'needs', 'carry', 'either', '1', 'spare', 'battery', '2', 'connectivity', 'cable', 'charge', 'phone', 'app', 'drinks', 'gas', 'battery', 'ferrari', 'full', 'throttle', 'battery', 'drain', 'makes', 'app', 'useless', 'cant', 'turn', 'onoff', 'conserve', 'power', 'needed', 'developers', 'really', 'need', 'take', 'look', 'power', 'draining', 'rating', 'rate', 'concept', '5', 'battery', 'drain', 'minus', '5']","['fantast', 'concept', 'everyon', 'need', 'carri', 'either', '1', 'spare', 'batteri', '2', 'connect', 'cabl', 'charg', 'phone', 'app', 'drink', 'ga', 'batteri', 'ferrari', 'full', 'throttl', 'batteri', 'drain', 'make', 'app', 'useless', 'cant', 'turn', 'onoff', 'conserv', 'power', 'need', 'develop', 'realli', 'need', 'take', 'look', 'power', 'drain', 'rate', 'rate', 'concept', '5', 'batteri', 'drain', 'minu', '5']","['fantastic', 'concept', 'everyone', 'need', 'carry', 'either', '1', 'spare', 'battery', '2', 'connectivity', 'cable', 'charge', 'phone', 'app', 'drink', 'gas', 'battery', 'ferrari', 'full', 'throttle', 'battery', 'drain', 'make', 'app', 'useless', 'cant', 'turn', 'onoff', 'conserve', 'power', 'needed', 'developer', 'really', 'need', 'take', 'look', 'power', 'draining', 'rating', 'rate', 'concept', '5', 'battery', 'drain', 'minus', '5']"
688,negative,"However, its true what others are saying, this drains my battery in about 3 hours since installing. Please stop it constantly using the gps. I have to kill the process to stop it.",However its true what others are saying this drains my battery in about 3 hours since installing Please stop it constantly using the gps I have to kill the process to stop it,"['however', 'its', 'true', 'what', 'others', 'are', 'saying', 'this', 'drains', 'my', 'battery', 'in', 'about', '3', 'hours', 'since', 'installing', 'please', 'stop', 'it', 'constantly', 'using', 'the', 'gps', 'i', 'have', 'to', 'kill', 'the', 'process', 'to', 'stop', 'it']","['however', 'true', 'others', 'saying', 'drains', 'battery', '3', 'hours', 'since', 'installing', 'please', 'stop', 'constantly', 'using', 'gps', 'kill', 'process', 'stop']","['howev', 'true', 'other', 'say', 'drain', 'batteri', '3', 'hour', 'sinc', 'instal', 'pleas', 'stop', 'constantli', 'use', 'gp', 'kill', 'process', 'stop']","['however', 'true', 'others', 'saying', 'drain', 'battery', '3', 'hour', 'since', 'installing', 'please', 'stop', 'constantly', 'using', 'gps', 'kill', 'process', 'stop']"
689,negative,I will change the rating to 5 stars when the app closes the GPS on exit every time I exit it. On my HTC One it usually does not. I don't think it is a problem on iPhones but it needs fixing. Otherwise it is a brilliant app. In an emergency I would forget to check the GPS and end up with a flat battery when I need it most.,I will change the rating to 5 stars when the app closes the GPS on exit every time I exit it On my HTC One it usually does not I dont think it is a problem on iPhones but it needs fixing Otherwise it is a brilliant app In an emergency I would forget to check the GPS and end up with a flat battery when I need it most,"['i', 'will', 'change', 'the', 'rating', 'to', '5', 'stars', 'when', 'the', 'app', 'closes', 'the', 'gps', 'on', 'exit', 'every', 'time', 'i', 'exit', 'it', 'on', 'my', 'htc', 'one', 'it', 'usually', 'does', 'not', 'i', 'dont', 'think', 'it', 'is', 'a', 'problem', 'on', 'iphones', 'but', 'it', 'needs', 'fixing', 'otherwise', 'it', 'is', 'a', 'brilliant', 'app', 'in', 'an', 'emergency', 'i', 'would', 'forget', 'to', 'check', 'the', 'gps', 'and', 'end', 'up', 'with', 'a', 'flat', 'battery', 'when', 'i', 'need', 'it', 'most']","['change', 'rating', '5', 'stars', 'app', 'closes', 'gps', 'exit', 'every', 'time', 'exit', 'htc', 'one', 'usually', 'dont', 'think', 'problem', 'iphones', 'needs', 'fixing', 'otherwise', 'brilliant', 'app', 'emergency', 'would', 'forget', 'check', 'gps', 'end', 'flat', 'battery', 'need']","['chang', 'rate', '5', 'star', 'app', 'close', 'gp', 'exit', 'everi', 'time', 'exit', 'htc', 'one', 'usual', 'dont', 'think', 'problem', 'iphon', 'need', 'fix', 'otherwis', 'brilliant', 'app', 'emerg', 'would', 'forget', 'check', 'gp', 'end', 'flat', 'batteri', 'need']","['change', 'rating', '5', 'star', 'app', 'close', 'gps', 'exit', 'every', 'time', 'exit', 'htc', 'one', 'usually', 'dont', 'think', 'problem', 'iphones', 'need', 'fixing', 'otherwise', 'brilliant', 'app', 'emergency', 'would', 'forget', 'check', 'gps', 'end', 'flat', 'battery', 'need']"
690,negative,No review COmment,No review COmment,"['no', 'review', 'comment']","['review', 'comment']","['review', 'comment']","['review', 'comment']"
691,positive,Good app,Good app,"['good', 'app']","['good', 'app']","['good', 'app']","['good', 'app']"
692,neutral,Why don't all smartphones sold in Australia come with this Pre-Loaded ???,Why dont all smartphones sold in Australia come with this PreLoaded ,"['why', 'dont', 'all', 'smartphones', 'sold', 'in', 'australia', 'come', 'with', 'this', 'preloaded', '']","['dont', 'smartphones', 'sold', 'australia', 'come', 'preloaded', '']","['dont', 'smartphon', 'sold', 'australia', 'come', 'preload', '']","['dont', 'smartphones', 'sold', 'australia', 'come', 'preloaded', '']"
693,positive,Worth while,Worth while,"['worth', 'while']",['worth'],['worth'],['worth']
694,positive,"Would be good to include a function where you could quickly send your coordinates to next of kin, trusted friend etc.",Would be good to include a function where you could quickly send your coordinates to next of kin trusted friend etc,"['would', 'be', 'good', 'to', 'include', 'a', 'function', 'where', 'you', 'could', 'quickly', 'send', 'your', 'coordinates', 'to', 'next', 'of', 'kin', 'trusted', 'friend', 'etc']","['would', 'good', 'include', 'function', 'could', 'quickly', 'send', 'coordinates', 'next', 'kin', 'trusted', 'friend', 'etc']","['would', 'good', 'includ', 'function', 'could', 'quickli', 'send', 'coordin', 'next', 'kin', 'trust', 'friend', 'etc']","['would', 'good', 'include', 'function', 'could', 'quickly', 'send', 'coordinate', 'next', 'kin', 'trusted', 'friend', 'etc']"
695,neutral,"First time opened, it showed pinpoint accuracy with the GPS function on my Samsung Galaxy s4",First time opened it showed pinpoint accuracy with the GPS function on my Samsung Galaxy s4,"['first', 'time', 'opened', 'it', 'showed', 'pinpoint', 'accuracy', 'with', 'the', 'gps', 'function', 'on', 'my', 'samsung', 'galaxy', 's4']","['first', 'time', 'opened', 'showed', 'pinpoint', 'accuracy', 'gps', 'function', 'samsung', 'galaxy', 's4']","['first', 'time', 'open', 'show', 'pinpoint', 'accuraci', 'gp', 'function', 'samsung', 'galaxi', 's4']","['first', 'time', 'opened', 'showed', 'pinpoint', 'accuracy', 'gps', 'function', 'samsung', 'galaxy', 's4']"
696,negative,"Update. Tried to use the GPS location on the app to tell NRMA where I had broken down. GPS had me on the wrong road and had the NRMA turn up to the wrong location. Hate to think if it had been life or death. I have use the GPS on my phone with other apps and they were a lot more precise. Besides fixing the GPS issue, a suggested improvement would be to have the GPS give you the details of the Local Area Command you are in and give you a phone number to the relevant station.",Update Tried to use the GPS location on the app to tell NRMA where I had broken down GPS had me on the wrong road and had the NRMA turn up to the wrong location Hate to think if it had been life or death I have use the GPS on my phone with other apps and they were a lot more precise Besides fixing the GPS issue a suggested improvement would be to have the GPS give you the details of the Local Area Command you are in and give you a phone number to the relevant station,"['update', 'tried', 'to', 'use', 'the', 'gps', 'location', 'on', 'the', 'app', 'to', 'tell', 'nrma', 'where', 'i', 'had', 'broken', 'down', 'gps', 'had', 'me', 'on', 'the', 'wrong', 'road', 'and', 'had', 'the', 'nrma', 'turn', 'up', 'to', 'the', 'wrong', 'location', 'hate', 'to', 'think', 'if', 'it', 'had', 'been', 'life', 'or', 'death', 'i', 'have', 'use', 'the', 'gps', 'on', 'my', 'phone', 'with', 'other', 'apps', 'and', 'they', 'were', 'a', 'lot', 'more', 'precise', 'besides', 'fixing', 'the', 'gps', 'issue', 'a', 'suggested', 'improvement', 'would', 'be', 'to', 'have', 'the', 'gps', 'give', 'you', 'the', 'details', 'of', 'the', 'local', 'area', 'command', 'you', 'are', 'in', 'and', 'give', 'you', 'a', 'phone', 'number', 'to', 'the', 'relevant', 'station']","['update', 'tried', 'use', 'gps', 'location', 'app', 'tell', 'nrma', 'broken', 'gps', 'wrong', 'road', 'nrma', 'turn', 'wrong', 'location', 'hate', 'think', 'life', 'death', 'use', 'gps', 'phone', 'apps', 'lot', 'precise', 'besides', 'fixing', 'gps', 'issue', 'suggested', 'improvement', 'would', 'gps', 'give', 'details', 'local', 'area', 'command', 'give', 'phone', 'number', 'relevant', 'station']","['updat', 'tri', 'use', 'gp', 'locat', 'app', 'tell', 'nrma', 'broken', 'gp', 'wrong', 'road', 'nrma', 'turn', 'wrong', 'locat', 'hate', 'think', 'life', 'death', 'use', 'gp', 'phone', 'app', 'lot', 'precis', 'besid', 'fix', 'gp', 'issu', 'suggest', 'improv', 'would', 'gp', 'give', 'detail', 'local', 'area', 'command', 'give', 'phone', 'number', 'relev', 'station']","['update', 'tried', 'use', 'gps', 'location', 'app', 'tell', 'nrma', 'broken', 'gps', 'wrong', 'road', 'nrma', 'turn', 'wrong', 'location', 'hate', 'think', 'life', 'death', 'use', 'gps', 'phone', 'apps', 'lot', 'precise', 'besides', 'fixing', 'gps', 'issue', 'suggested', 'improvement', 'would', 'gps', 'give', 'detail', 'local', 'area', 'command', 'give', 'phone', 'number', 'relevant', 'station']"
